Id,Label,Name,Wikidata ID,Entitätstyp,Geburtsdatum,Sterbedatum,GND ID
217,Gesellschaft für Archäologie in Württemberg und Hohenzollern,Gesellschaft für Archäologie in Württemberg und Hohenzollern,https://www.wikidata.org/wiki/Q1518418,Institution,,,https://d-nb.info/gnd/4763714-6
218,American Historical Association,American Historical Association,https://www.wikidata.org/wiki/Q464915,Institution,,,https://d-nb.info/gnd/1000418-X
219,Tufts University,Tufts University,https://www.wikidata.org/wiki/Q49120,Institution,,,https://d-nb.info/gnd/1029986-5
220,Washington University in St. Louis,Washington University in St. Louis,https://www.wikidata.org/wiki/Q777403,Institution,,,https://d-nb.info/gnd/1011518-3
221,Institute of Oriental Manuscripts of the Russian Academy of Sciences,Institute of Oriental Manuscripts of the Russian Academy of Sciences,https://www.wikidata.org/wiki/Q3648060,Institution,,,
222,University of Greifswald,University of Greifswald,https://www.wikidata.org/wiki/Q165528,Institution,,,https://d-nb.info/gnd/36158-6
223,University of Pennsylvania Museum of Archaeology and Anthropology,University of Pennsylvania Museum of Archaeology and Anthropology,https://www.wikidata.org/wiki/Q1285902,Institution,,,https://d-nb.info/gnd/1221563-6
224,"Faculty of Arts, Charles University in Prague","Faculty of Arts, Charles University in Prague",https://www.wikidata.org/wiki/Q3563550,Institution,,,https://d-nb.info/gnd/1052909-3
225,University of Pavia,University of Pavia,https://www.wikidata.org/wiki/Q219317,Institution,,,https://d-nb.info/gnd/40464-0
226,Veradzenunt,Veradzenunt,https://www.wikidata.org/wiki/Q88377012,Institution,,,
227,Supreme Council of Antiquities,Supreme Council of Antiquities,https://www.wikidata.org/wiki/Q40535,Institution,,,
228,Institute for Advanced Study,Institute for Advanced Study,https://www.wikidata.org/wiki/Q635642,Institution,,,https://d-nb.info/gnd/1004443-7
229,University of Kiel,University of Kiel,https://www.wikidata.org/wiki/Q156737,Institution,,,https://d-nb.info/gnd/2024175-6
230,Cornell University,Cornell University,https://www.wikidata.org/wiki/Q49115,Institution,,,https://d-nb.info/gnd/275-6
231,University of Würzburg,University of Würzburg,https://www.wikidata.org/wiki/Q161976,Institution,,,https://d-nb.info/gnd/36189-6
232,Imperial St. Petersburg University,Imperial St. Petersburg University,https://www.wikidata.org/wiki/Q28729082,Institution,,,
233,Faculty of Oriental Studies of the St. Petersburg University,Faculty of Oriental Studies of the St. Petersburg University,https://www.wikidata.org/wiki/Q4126647,Institution,,,
234,Hermitage Museum,Hermitage Museum,https://www.wikidata.org/wiki/Q132783,Institution,,,https://d-nb.info/gnd/2124053-X
235,Herzen University,Herzen University,https://www.wikidata.org/wiki/Q323681,Institution,,,https://d-nb.info/gnd/5081827-2
236,N.N. Miklukho-Maklai Institute of Anthropology and Ethnography RAS,N.N. Miklukho-Maklai Institute of Anthropology and Ethnography RAS,https://www.wikidata.org/wiki/Q4201873,Institution,,,
237,Institute of Oriental Studies of the Russian Academy of Sciences,Institute of Oriental Studies of the Russian Academy of Sciences,https://www.wikidata.org/wiki/Q154528,Institution,,,
238,Dar ul-Funun,Dar ul-Funun,https://www.wikidata.org/wiki/Q1165599,Institution,,,https://d-nb.info/gnd/82364-8
239,Upper Iowa University,Upper Iowa University,https://www.wikidata.org/wiki/Q7898705,Institution,,,
240,Corpus Christi College,Corpus Christi College,https://www.wikidata.org/wiki/Q536282,Institution,,,
241,Haverford College,Haverford College,https://www.wikidata.org/wiki/Q579611,Institution,,,https://d-nb.info/gnd/5174146-5
242,North Central College,North Central College,https://www.wikidata.org/wiki/Q7054728,Institution,,,
243,Chicago Theological Seminary,Chicago Theological Seminary,https://www.wikidata.org/wiki/Q5095808,Institution,,,
244,Bielefeld University,Bielefeld University,https://www.wikidata.org/wiki/Q24382,Institution,,,https://d-nb.info/gnd/2024177-X
245,Faculty of Philology of Saint Petersburg State University,Faculty of Philology of Saint Petersburg State University,https://www.wikidata.org/wiki/Q3064300,Institution,,,
246,Mines ParisTech,Mines ParisTech,https://www.wikidata.org/wiki/Q1189954,Institution,,,https://d-nb.info/gnd/41484-0
247,Corpus Christi College,Corpus Christi College,https://www.wikidata.org/wiki/Q1135137,Institution,,,
248,Mill Hill School,Mill Hill School,https://www.wikidata.org/wiki/Q6858340,Institution,,,
249,School of Language and History – Geography,School of Language and History – Geography,https://www.wikidata.org/wiki/Q6088281,Institution,,,
250,Faculty of History and Philology of St. Petersburg University,Faculty of History and Philology of St. Petersburg University,https://www.wikidata.org/wiki/Q58918586,Institution,,,
251,Faculty of Law at the Jan Kazimierz University in Lviv,Faculty of Law at the Jan Kazimierz University in Lviv,https://www.wikidata.org/wiki/Q24946362,Institution,,,
252,École nationale des langues orientales vivantes,École nationale des langues orientales vivantes,https://www.wikidata.org/wiki/Q52440672,Institution,,,
253,Hillsdale College,Hillsdale College,https://www.wikidata.org/wiki/Q5763774,Institution,,,https://d-nb.info/gnd/669758-6
254,Goethe University Frankfurt,Goethe University Frankfurt,https://www.wikidata.org/wiki/Q50662,Institution,,,https://d-nb.info/gnd/35074-6
255,University of Pittsburgh,University of Pittsburgh,https://www.wikidata.org/wiki/Q235034,Institution,,,https://d-nb.info/gnd/1010790-3
256,University of Liverpool,University of Liverpool,https://www.wikidata.org/wiki/Q499510,Institution,,,https://d-nb.info/gnd/36310-8
257,University of Pretoria,University of Pretoria,https://www.wikidata.org/wiki/Q604444,Institution,,,https://d-nb.info/gnd/1010792-7
258,University of Tehran,University of Tehran,https://www.wikidata.org/wiki/Q737835,Institution,,,https://d-nb.info/gnd/1015713-X
259,Beaux-Arts de Paris,Beaux-Arts de Paris,https://www.wikidata.org/wiki/Q273593,Institution,,,https://d-nb.info/gnd/2070913-4
260,Charité,Charité,https://www.wikidata.org/wiki/Q162684,Institution,,,https://d-nb.info/gnd/10070261-2
261,Benaki Museum,Benaki Museum,https://www.wikidata.org/wiki/Q816669,Institution,,,https://d-nb.info/gnd/2066829-6
262,Queens College,Queens College,https://www.wikidata.org/wiki/Q1760438,Institution,,,https://d-nb.info/gnd/1023779-3
263,Metropolitan Museum of Art,Metropolitan Museum of Art,https://www.wikidata.org/wiki/Q160236,Institution,,,https://d-nb.info/gnd/1008914-7
264,Karlsruhe Institute of Technology,Karlsruhe Institute of Technology,https://www.wikidata.org/wiki/Q309988,Institution,,,https://d-nb.info/gnd/10141290-3
265,Lviv University,Lviv University,https://www.wikidata.org/wiki/Q80207,Institution,,,https://d-nb.info/gnd/10032822-2
266,Fogg Museum,Fogg Museum,https://www.wikidata.org/wiki/Q809600,Institution,,,https://d-nb.info/gnd/7797-5
267,University of Glasgow,University of Glasgow,https://www.wikidata.org/wiki/Q192775,Institution,,,https://d-nb.info/gnd/36206-2
268,University of Edinburgh,University of Edinburgh,https://www.wikidata.org/wiki/Q160302,Institution,,,https://d-nb.info/gnd/40296-5
269,Jesus College,Jesus College,https://www.wikidata.org/wiki/Q81174,Institution,,,
270,University of Bern,University of Bern,https://www.wikidata.org/wiki/Q659080,Institution,,,https://d-nb.info/gnd/2023768-6
271,Hopkins School,Hopkins School,https://www.wikidata.org/wiki/Q5900712,Institution,,,
272,Amherst College,Amherst College,https://www.wikidata.org/wiki/Q49165,Institution,,,https://d-nb.info/gnd/44721-3
273,Royal Academy of Arts,Royal Academy of Arts,https://www.wikidata.org/wiki/Q270920,Institution,,,https://d-nb.info/gnd/1023738-0
274,Medieval Academy of America,Medieval Academy of America,https://www.wikidata.org/wiki/Q1162009,Institution,,,https://d-nb.info/gnd/40412-3
275,Academy of Sciences Berlin,Academy of Sciences Berlin,https://www.wikidata.org/wiki/Q414169,Institution,,,https://d-nb.info/gnd/46171-4
276,Académie des beaux-arts,Académie des beaux-arts,https://www.wikidata.org/wiki/Q337531,Institution,,,https://d-nb.info/gnd/4277299-0
277,Société nationale des Antiquaires de France,Société nationale des Antiquaires de France,https://www.wikidata.org/wiki/Q3488100,Institution,,,
278,Comité des travaux historiques et scientifiques,Comité des travaux historiques et scientifiques,https://www.wikidata.org/wiki/Q2985434,Institution,,,https://d-nb.info/gnd/36789-8
279,Greek Study Association,Greek Study Association,https://www.wikidata.org/wiki/Q17122314,Institution,,,https://d-nb.info/gnd/41786-5
280,Société centrale des architectes,Société centrale des architectes,https://www.wikidata.org/wiki/Q21721744,Institution,,,
281,Revue d'assyriologie et d'archéologie orientale,Revue d'assyriologie et d'archéologie orientale,https://www.wikidata.org/wiki/Q15762062,Institution,,,
282,French School at Athens,French School at Athens,https://www.wikidata.org/wiki/Q273548,Institution,,,https://d-nb.info/gnd/1004632-X
283,German Academy of Sciences Leopoldina,German Academy of Sciences Leopoldina,https://www.wikidata.org/wiki/Q543804,Institution,,,https://d-nb.info/gnd/35672-4
284,American Academy of Arts and Letters,American Academy of Arts and Letters,https://www.wikidata.org/wiki/Q463281,Institution,,,https://d-nb.info/gnd/1023075-0
285,Royal Society of Arts and Sciences in Gothenburg,Royal Society of Arts and Sciences in Gothenburg,https://www.wikidata.org/wiki/Q835943,Institution,,,https://d-nb.info/gnd/129552-4
286,Koldewey-Gesellschaft,Koldewey-Gesellschaft,https://www.wikidata.org/wiki/Q1779095,Institution,,,
287,Academy of Learning,Academy of Learning,https://www.wikidata.org/wiki/Q740370,Institution,,,https://d-nb.info/gnd/1086818792
288,Lwów Scientific Society,Lwów Scientific Society,https://www.wikidata.org/wiki/Q6706991,Institution,,,
289,Emmanuel Laroche,Emmanuel Laroche,http://www.wikidata.org/wiki/Q475767,Person,1914-07-11T00:00:00Z,1991-06-16T00:00:00Z,https://d-nb.info/gnd/11877882X
290,Giovanni Pettinato,Giovanni Pettinato,http://www.wikidata.org/wiki/Q518313,Person,1934-09-27T00:00:00Z,2011-05-19T00:00:00Z,https://d-nb.info/gnd/106206478
291,André Parrot,André Parrot,http://www.wikidata.org/wiki/Q522200,Person,1901-02-15T00:00:00Z,1980-08-24T00:00:00Z,https://d-nb.info/gnd/118591819
292,Barbara Parker-Mallowan,Barbara Parker-Mallowan,http://www.wikidata.org/wiki/Q61640628,Person,1908-01-01T00:00:00Z,1993-01-01T00:00:00Z,
293,Denise Cocquerillat,Denise Cocquerillat,http://www.wikidata.org/wiki/Q61678564,Person,1918-06-08T00:00:00Z,1999-12-18T00:00:00Z,
294,Wilfred van Soldt,Wilfred van Soldt,http://www.wikidata.org/wiki/Q63198554,Person,1947-09-12T00:00:00Z,2021-05-15T00:00:00Z,https://d-nb.info/gnd/112265499
295,Gerard Jacobus Thierry,Gerard Jacobus Thierry,http://www.wikidata.org/wiki/Q63258037,Person,1880-08-25T00:00:00Z,1962-01-16T00:00:00Z,https://d-nb.info/gnd/1221821962
296,Govert van Driel,Govert van Driel,http://www.wikidata.org/wiki/Q63258084,Person,1937-01-01T00:00:00Z,2002-10-17T00:00:00Z,https://d-nb.info/gnd/1053068662
297,Marten Stol,Marten Stol,http://www.wikidata.org/wiki/Q63352545,Person,1940-11-10T00:00:00Z,,https://d-nb.info/gnd/118132997
298,W.F. Leemans,W.F. Leemans,http://www.wikidata.org/wiki/Q63844688,Person,1912-05-30T00:00:00Z,1991-06-28T00:00:00Z,https://d-nb.info/gnd/140143890
299,W.H.Ph. Römer,W.H.Ph. Römer,http://www.wikidata.org/wiki/Q63845063,Person,1928-03-15T00:00:00Z,2018-08-24T00:00:00Z,https://d-nb.info/gnd/120387158
300,Johannes Jacobus Adrianus van Dijk,Johannes Jacobus Adrianus van Dijk,http://www.wikidata.org/wiki/Q63845168,Person,1915-01-28T00:00:00Z,1996-05-14T00:00:00Z,https://d-nb.info/gnd/128542519
301,Lucie van den Bergh,Lucie van den Bergh,http://www.wikidata.org/wiki/Q63861431,Person,1904-02-14T00:00:00Z,1942-09-10T00:00:00Z,
302,Ahmet Ünal,Ahmet Ünal,http://www.wikidata.org/wiki/Q64006880,Person,1943-01-01T00:00:00Z,,https://d-nb.info/gnd/1111055408
303,Walter Farber,Walter Farber,http://www.wikidata.org/wiki/Q64006881,Person,1947-01-01T00:00:00Z,,https://d-nb.info/gnd/1048628450
304,Joachim Krecher,Joachim Krecher,http://www.wikidata.org/wiki/Q64019485,Person,1933-07-10T00:00:00Z,2020-12-12T00:00:00Z,https://d-nb.info/gnd/1046295683
305,Walter Mayer,Walter Mayer,http://www.wikidata.org/wiki/Q64019491,Person,1941-09-06T00:00:00Z,2019-12-27T00:00:00Z,https://d-nb.info/gnd/1032963891
306,Nicolas Schneider,Nicolas Schneider,http://www.wikidata.org/wiki/Q64589582,Person,1887-11-28T00:00:00Z,1953-03-06T00:00:00Z,https://d-nb.info/gnd/132637634
307,Marcel Sigrist,Marcel Sigrist,http://www.wikidata.org/wiki/Q66596753,Person,1940-08-19T00:00:00Z,,https://d-nb.info/gnd/13653872X
308,Boricus Antonius van Proosdij,Boricus Antonius van Proosdij,http://www.wikidata.org/wiki/Q68600698,Person,1901-04-28T00:00:00Z,1990-01-02T00:00:00Z,
309,H.L.J. Vanstiphout,H.L.J. Vanstiphout,http://www.wikidata.org/wiki/Q73503445,Person,1941-06-24T00:00:00Z,2019-10-22T00:00:00Z,https://d-nb.info/gnd/132014351
310,Charles-François Jean,Charles-François Jean,http://www.wikidata.org/wiki/Q79872911,Person,1874-03-20T00:00:00Z,1955-05-15T00:00:00Z,https://d-nb.info/gnd/1055304304
311,Jean-Robert Kupper,Jean-Robert Kupper,http://www.wikidata.org/wiki/Q81911735,Person,1920-01-22T00:00:00Z,2009-01-06T00:00:00Z,https://d-nb.info/gnd/119058308
312,Sheldon Godfrey,Sheldon Godfrey,http://www.wikidata.org/wiki/Q88091370,Person,1938-01-01T00:00:00Z,,https://d-nb.info/gnd/172928729
313,Pietro Mander,Pietro Mander,http://www.wikidata.org/wiki/Q93226258,Person,1946-04-12T00:00:00Z,,https://d-nb.info/gnd/120112946X
314,Joaquín Sanmartín Ascaso,Joaquín Sanmartín Ascaso,http://www.wikidata.org/wiki/Q93233640,Person,1941-01-01T00:00:00Z,,https://d-nb.info/gnd/133245195
315,Johann Tischler,Johann Tischler,http://www.wikidata.org/wiki/Q94132398,Person,1946-05-05T00:00:00Z,2019-05-10T00:00:00Z,https://d-nb.info/gnd/1102899828
316,Erich Neu,Erich Neu,http://www.wikidata.org/wiki/Q94132980,Person,1936-11-26T00:00:00Z,1999-12-31T00:00:00Z,https://d-nb.info/gnd/133992578
317,James B. Nies,James B. Nies,http://www.wikidata.org/wiki/Q94297704,Person,1856-01-01T00:00:00Z,1922-01-01T00:00:00Z,https://d-nb.info/gnd/1055342168
318,Hans Erich Hirsch,Hans Erich Hirsch,http://www.wikidata.org/wiki/Q94519975,Person,1931-01-01T00:00:00Z,2020-03-15T00:00:00Z,https://d-nb.info/gnd/11951429X
319,Albert Schott,Albert Schott,http://www.wikidata.org/wiki/Q94873664,Person,1901-01-23T00:00:00Z,1945-05-08T00:00:00Z,https://d-nb.info/gnd/143474529
320,Manfred Müller,Manfred Müller,http://www.wikidata.org/wiki/Q94873671,Person,1936-01-01T00:00:00Z,2006-01-01T00:00:00Z,https://d-nb.info/gnd/131611054
321,Pierre M. Purves,Pierre M. Purves,http://www.wikidata.org/wiki/Q94884452,Person,1907-02-22T00:00:00Z,1987-09-21T00:00:00Z,https://d-nb.info/gnd/1028425082
322,Robert Donceel,Robert Donceel,http://www.wikidata.org/wiki/Q97065285,Person,1938-01-01T00:00:00Z,2019-01-01T00:00:00Z,https://d-nb.info/gnd/1161367934
323,Léon Legrain,Léon Legrain,http://www.wikidata.org/wiki/Q98961712,Person,1878-06-16T00:00:00Z,1963-10-28T00:00:00Z,https://d-nb.info/gnd/1055104097
324,Henri Limet,Henri Limet,http://www.wikidata.org/wiki/Q104444537,Person,1924-01-01T00:00:00Z,2009-01-01T00:00:00Z,https://d-nb.info/gnd/120497735
325,Jacob J. Finkelstein,Jacob J. Finkelstein,http://www.wikidata.org/wiki/Q105096216,Person,1922-01-01T00:00:00Z,1974-01-01T00:00:00Z,https://d-nb.info/gnd/136088295
326,William John Hinke,William John Hinke,http://www.wikidata.org/wiki/Q105520777,Person,1871-01-01T00:00:00Z,1947-01-01T00:00:00Z,https://d-nb.info/gnd/121078604
327,Arthur Carl Piepkorn,Arthur Carl Piepkorn,http://www.wikidata.org/wiki/Q105598119,Person,1907-01-01T00:00:00Z,1973-01-01T00:00:00Z,https://d-nb.info/gnd/1024258955
328,George Douglas Young,George Douglas Young,http://www.wikidata.org/wiki/Q106937699,Person,1910-09-02T00:00:00Z,1980-05-21T00:00:00Z,https://d-nb.info/gnd/1199157406
329,Theo Bauer,Theo Bauer,http://www.wikidata.org/wiki/Q107163077,Person,1896-03-04T00:00:00Z,1957-05-10T00:00:00Z,https://d-nb.info/gnd/1034114441
330,William St Chad Boscawen,William St Chad Boscawen,http://www.wikidata.org/wiki/Q108616352,Person,1854-01-01T00:00:00Z,1913-01-01T00:00:00Z,https://d-nb.info/gnd/124907288
331,Maurice Lambert,Maurice Lambert,http://www.wikidata.org/wiki/Q110056420,Person,1914-01-01T00:00:00Z,1979-05-24T00:00:00Z,https://d-nb.info/gnd/1194021514
332,Marguerite Rutten,Marguerite Rutten,http://www.wikidata.org/wiki/Q110897325,Person,1898-10-18T00:00:00Z,1984-04-07T00:00:00Z,
333,Kenneth T. Aitken,Kenneth T. Aitken,http://www.wikidata.org/wiki/Q113739017,Person,1947-01-01T00:00:00Z,,https://d-nb.info/gnd/118272258X
334,Luc Bachelot,Luc Bachelot,http://www.wikidata.org/wiki/Q113760005,Person,1946-01-01T00:00:00Z,,https://d-nb.info/gnd/122365544X
335,Gabriella Frantz-Szabó,Gabriella Frantz-Szabó,http://www.wikidata.org/wiki/Q113777851,Person,1937-02-28T00:00:00Z,,https://d-nb.info/gnd/137229372
336,Tzvi Abusch,Tzvi Abusch,http://www.wikidata.org/wiki/Q113781041,Person,1940-06-13T00:00:00Z,,https://d-nb.info/gnd/14171462X
337,Ronald Herbert Sack,Ronald Herbert Sack,http://www.wikidata.org/wiki/Q113789906,Person,1943-01-01T00:00:00Z,,https://d-nb.info/gnd/172392977
338,Herbert Sauren,Herbert Sauren,http://www.wikidata.org/wiki/Q113789909,Person,1934-01-01T00:00:00Z,,https://d-nb.info/gnd/17239435X
339,Aaron Jacob Skaist,Aaron Jacob Skaist,http://www.wikidata.org/wiki/Q113790965,Person,1932-01-01T00:00:00Z,,https://d-nb.info/gnd/173488471
340,Barry L. Eichler,Barry L. Eichler,http://www.wikidata.org/wiki/Q113797817,Person,1940-01-01T00:00:00Z,,https://d-nb.info/gnd/102502074X
341,Laurence Timothy Doty,Laurence Timothy Doty,http://www.wikidata.org/wiki/Q113803595,Person,1945-01-01T00:00:00Z,,https://d-nb.info/gnd/1033671444
342,David B. Weisberg,David B. Weisberg,http://www.wikidata.org/wiki/Q113805524,Person,1938-01-01T00:00:00Z,2012-01-01T00:00:00Z,https://d-nb.info/gnd/1034588931
343,Giovanni Semerano,Giovanni Semerano,http://www.wikidata.org/wiki/Q596009,Person,1911-02-21T00:00:00Z,2005-07-20T00:00:00Z,
344,Joseph Halévy,Joseph Halévy,http://www.wikidata.org/wiki/Q601964,Person,1827-12-15T00:00:00Z,1917-01-21T00:00:00Z,https://d-nb.info/gnd/116405309
345,Taha Baqir,Taha Baqir,http://www.wikidata.org/wiki/Q6811478,Person,1912-01-01T00:00:00Z,1984-02-28T00:00:00Z,https://d-nb.info/gnd/1051905907
346,Paul Y. Hoskisson,Paul Y. Hoskisson,http://www.wikidata.org/wiki/Q7154504,Person,1943-01-01T00:00:00Z,,
347,Richard Hallock,Richard Hallock,http://www.wikidata.org/wiki/Q7326221,Person,1906-04-05T00:00:00Z,1980-11-20T00:00:00Z,https://d-nb.info/gnd/1055431780
348,Thorkild Jacobsen,Thorkild Jacobsen,http://www.wikidata.org/wiki/Q7662926,Person,1904-06-07T00:00:00Z,1993-05-02T00:00:00Z,https://d-nb.info/gnd/124206018
349,Theodor Gaster,Theodor Gaster,http://www.wikidata.org/wiki/Q7781585,Person,1906-07-21T00:00:00Z,1992-02-02T00:00:00Z,https://d-nb.info/gnd/121993922
350,Theophilus Pinches,Theophilus Pinches,http://www.wikidata.org/wiki/Q7782321,Person,1856-01-01T00:00:00Z,1934-06-06T00:00:00Z,https://d-nb.info/gnd/116186216
351,William Henry Boulton,William Henry Boulton,http://www.wikidata.org/wiki/Q8011903,Person,1869-01-01T00:00:00Z,1964-01-01T00:00:00Z,
352,William L. Moran,William L. Moran,http://www.wikidata.org/wiki/Q8014195,Person,1921-08-11T00:00:00Z,2000-12-19T00:00:00Z,https://d-nb.info/gnd/119001144
353,Miguel Civil,Miguel Civil,http://www.wikidata.org/wiki/Q9032685,Person,1926-05-07T00:00:00Z,2019-01-13T00:00:00Z,https://d-nb.info/gnd/119216124
354,Tōru Ozaki,Tōru Ozaki,http://www.wikidata.org/wiki/Q11465171,Person,1944-02-01T00:00:00Z,,https://d-nb.info/gnd/124612369
355,Akio Tsukimoto,Akio Tsukimoto,http://www.wikidata.org/wiki/Q11516147,Person,1948-05-20T00:00:00Z,,https://d-nb.info/gnd/111084059
356,Krystyna Łyczkowska,Krystyna Łyczkowska,http://www.wikidata.org/wiki/Q11748814,Person,1933-01-23T00:00:00Z,2018-01-29T00:00:00Z,https://d-nb.info/gnd/140281185
357,Gonzague Ryckmans,Gonzague Ryckmans,http://www.wikidata.org/wiki/Q12214087,Person,1887-12-10T00:00:00Z,1969-09-03T00:00:00Z,https://d-nb.info/gnd/1055462430
358,Juan Errandonea,Juan Errandonea,http://www.wikidata.org/wiki/Q12260975,Person,1917-06-12T00:00:00Z,1967-03-12T00:00:00Z,
359,Arno Poebel,Arno Poebel,http://www.wikidata.org/wiki/Q14829524,Person,1881-01-26T00:00:00Z,1958-03-03T00:00:00Z,https://d-nb.info/gnd/116247940
360,Kaspar K. Riemschneider,Kaspar K. Riemschneider,http://www.wikidata.org/wiki/Q15439262,Person,1934-04-03T00:00:00Z,1976-06-05T00:00:00Z,
361,Gerhard Meier,Gerhard Meier,http://www.wikidata.org/wiki/Q15444584,Person,1913-08-31T00:00:00Z,1945-01-01T00:00:00Z,https://d-nb.info/gnd/1090326998
362,Nicholas Postgate,Nicholas Postgate,http://www.wikidata.org/wiki/Q15990233,Person,1945-11-05T00:00:00Z,,https://d-nb.info/gnd/122478754
363,Ethel Bristowe,Ethel Bristowe,http://www.wikidata.org/wiki/Q15998201,Person,1862-01-01T00:00:00Z,1952-01-01T00:00:00Z,
364,Giuseppe Furlani,Giuseppe Furlani,http://www.wikidata.org/wiki/Q16744611,Person,1885-11-10T00:00:00Z,1962-12-17T00:00:00Z,https://d-nb.info/gnd/118885839
365,Claudio Saporetti,Claudio Saporetti,http://www.wikidata.org/wiki/Q16766437,Person,1938-03-08T00:00:00Z,,https://d-nb.info/gnd/122764919
366,Robert Henry Pfeiffer,Robert Henry Pfeiffer,http://www.wikidata.org/wiki/Q16773629,Person,1892-02-14T00:00:00Z,1958-03-16T00:00:00Z,https://d-nb.info/gnd/121557073
367,Raymond Gestin,Raymond Gestin,http://www.wikidata.org/wiki/Q16945185,Person,1902-01-01T00:00:00Z,1991-01-01T00:00:00Z,https://d-nb.info/gnd/1157809510
368,Paul Garelli,Paul Garelli,http://www.wikidata.org/wiki/Q17350599,Person,1924-04-23T00:00:00Z,2006-07-08T00:00:00Z,https://d-nb.info/gnd/119101033
369,Åke W. Sjöberg,Åke W. Sjöberg,http://www.wikidata.org/wiki/Q17516081,Person,1924-08-01T00:00:00Z,2014-08-08T00:00:00Z,https://d-nb.info/gnd/123377013
370,Georges Dossin,Georges Dossin,http://www.wikidata.org/wiki/Q19894802,Person,1896-02-04T00:00:00Z,1983-12-08T00:00:00Z,https://d-nb.info/gnd/101976838X
371,Franz Marius Theodor de Liagre Böhl,Franz Marius Theodor de Liagre Böhl,http://www.wikidata.org/wiki/Q20113644,Person,1882-08-16T00:00:00Z,1976-11-16T00:00:00Z,https://d-nb.info/gnd/104302763
372,René Labat,René Labat,http://www.wikidata.org/wiki/Q20789758,Person,1904-06-05T00:00:00Z,1974-04-03T00:00:00Z,https://d-nb.info/gnd/130310247
373,Friedrich Schmidtke,Friedrich Schmidtke,http://www.wikidata.org/wiki/Q21064904,Person,1891-05-03T00:00:00Z,1969-07-22T00:00:00Z,https://d-nb.info/gnd/1051792304
374,Maurice Pézard,Maurice Pézard,http://www.wikidata.org/wiki/Q21091582,Person,1876-05-27T00:00:00Z,1923-10-07T00:00:00Z,https://d-nb.info/gnd/11613934X
375,Stephanie Dalley,Stephanie Dalley,http://www.wikidata.org/wiki/Q21592378,Person,1943-03-01T00:00:00Z,,https://d-nb.info/gnd/1037836405
376,Norman Yoffee,Norman Yoffee,http://www.wikidata.org/wiki/Q22917513,Person,1944-05-25T00:00:00Z,,https://d-nb.info/gnd/138062382
377,Joseph Étienne Gautier,Joseph Étienne Gautier,http://www.wikidata.org/wiki/Q22936338,Person,1861-09-06T00:00:00Z,1924-02-10T00:00:00Z,https://d-nb.info/gnd/1055419500
378,Pinhas Artzi,Pinhas Artzi,http://www.wikidata.org/wiki/Q22944180,Person,1923-05-23T00:00:00Z,2007-04-08T00:00:00Z,https://d-nb.info/gnd/1017897530
379,Leonie Zuntz,Leonie Zuntz,http://www.wikidata.org/wiki/Q23059545,Person,1908-10-11T00:00:00Z,1942-12-14T00:00:00Z,https://d-nb.info/gnd/127664262
380,Joan Goodnick Westenholz,Joan Goodnick Westenholz,http://www.wikidata.org/wiki/Q24645284,Person,1943-07-01T00:00:00Z,2013-01-01T00:00:00Z,https://d-nb.info/gnd/12998020X
381,Sidney Smith,Sidney Smith,http://www.wikidata.org/wiki/Q25171686,Person,1889-08-29T00:00:00Z,1979-06-12T00:00:00Z,https://d-nb.info/gnd/102125341
382,Hartmut Waetzoldt,Hartmut Waetzoldt,http://www.wikidata.org/wiki/Q26736564,Person,1941-01-01T00:00:00Z,,https://d-nb.info/gnd/139480684
383,Bedřich Hrozný,Bedřich Hrozný,http://www.wikidata.org/wiki/Q311931,Person,1879-05-06T00:00:00Z,1952-12-12T00:00:00Z,https://d-nb.info/gnd/118775162
384,Abraham Sachs,Abraham Sachs,http://www.wikidata.org/wiki/Q330562,Person,1914-12-11T00:00:00Z,1983-04-22T00:00:00Z,https://d-nb.info/gnd/118966383
385,Oliver Gurney,Oliver Gurney,http://www.wikidata.org/wiki/Q351122,Person,1911-01-28T00:00:00Z,2001-01-11T00:00:00Z,https://d-nb.info/gnd/115592717
386,Leonard Woolley,Leonard Woolley,http://www.wikidata.org/wiki/Q356134,Person,1880-04-17T00:00:00Z,1960-02-20T00:00:00Z,https://d-nb.info/gnd/122090632
387,Samuel Noah Kramer,Samuel Noah Kramer,http://www.wikidata.org/wiki/Q362308,Person,1897-09-28T00:00:00Z,1990-11-26T00:00:00Z,https://d-nb.info/gnd/118566113
388,Denise Schmandt-Besserat,Denise Schmandt-Besserat,http://www.wikidata.org/wiki/Q443378,Person,1933-08-10T00:00:00Z,,https://d-nb.info/gnd/143609831
389,Muazzez İlmiye Çığ,Muazzez İlmiye Çığ,http://www.wikidata.org/wiki/Q464906,Person,1914-06-20T00:00:00Z,,https://d-nb.info/gnd/105147206
390,Itamar Singer,Itamar Singer,http://www.wikidata.org/wiki/Q508221,Person,1946-11-26T00:00:00Z,2012-09-19T00:00:00Z,https://d-nb.info/gnd/115176578
391,Sedat Alp,Sedat Alp,http://www.wikidata.org/wiki/Q560099,Person,1913-01-01T00:00:00Z,2006-10-09T00:00:00Z,https://d-nb.info/gnd/119252791
392,Tamaz Gamkrelidze,Tamaz Gamkrelidze,http://www.wikidata.org/wiki/Q701358,Person,1929-10-23T00:00:00Z,2021-02-10T00:00:00Z,https://d-nb.info/gnd/103745378
